Play By Play (1st),,,Period: 1 | 2 | 3 | 4,,,
Team,PER,Time,Data,FS - BYU,,
,,1:54,Player Movement > Sub In > Home Player > Sara Hamson,,,
,,1:54,Player Movement > Sub In > Away Player > Wytalla Motta,,,
,,1:54,Player Movement > Sub Out > Home Player > Paisley Johnson,,,
,,1:54,Player Movement > Sub In > Away Player > Tamia Stricklin,,,
,,1:54,Player Movement > Sub Out > Away Player > Imani Lacy,,,
,,1:54,Player Movement > Sub Out > Away Player > Amiee Book,,,
,,1:43,Misc Stat > Defensive Rebound > Hanna Cavinder,,,
,,1:43,Player Movement > Sub In > Home Player > Shaylee Gonzales,,,
,,1:43,Player Movement > Sub Out > Home Player > Maria Albiero,,,
FS,2,1:35,0 Hanna Cavinder > Transition > Ballhandler > To Basket > Miss 2 Pts,25,-,37
,,1:35,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,1:35,Misc Stat > Defensive Rebound > Nani Falatea,,,
,,1:35,Misc Stat > Block > Sara Hamson,,,
BYU,2,1:24,2 Shaylee Gonzales > Transition > First Middle > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,25,-,37
,,1:24,Shot > Shaylee Gonzales > Any Type > 3 Point Attempt > Miss 3 Pts,,,
BYU,2,1:24,12 Lauren Gustin > Offensive Rebound > Short > Scoring Attempt > Short to < 17' > Miss 2 Pts,25,-,37
,,1:24,Misc Stat > Defensive Rebound > Hanna Cavinder,,,
FS,2,1:13,5 Daylee Dunn > Transition > Left Wing > Dribble Jumper > Short to < 17' > Foul,25,-,37
,,1:13,Personal Foul > Defensive - Any > Sara Hamson,,,
FS,2,1:13,5 Daylee Dunn > Non Possession > Free Throw,26,-,37
,,1:13,Shot > Daylee Dunn > Free Throw > Made,,,
,,1:13,Player Movement > Sub Out > Home Player > Tegan Graham,,,
,,1:13,Player Movement > Sub In > Home Player > Kaylee Smiler,,,
FS,2,1:13,5 Daylee Dunn > Non Possession > Free Throw,27,-,37
,,1:13,Shot > Daylee Dunn > Free Throw > Made,,,
,,1:13,Player Movement > Sub Out > Home Player > Nani Falatea,,,
,,1:13,Player Movement > Sub In > Home Player > Maria Albiero,,,
BYU,2,1:04,2 Shaylee Gonzales > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts,27,-,37
,,1:04,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Miss 2 Pts,,,
BYU,2,0:55,2 Shaylee Gonzales > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,27,-,37
,,0:55,Shot > Shaylee Gonzales > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,0:55,Misc Stat > Defensive Rebound > Haley Cavinder,,,
FS,2,0:47,24 Wytalla Motta > Post-Up > Left Block > Left Shoulder > Dribble Move > Turnover,27,-,37
,,0:47,Misc Stat > Steal > Shaylee Gonzales,,,
,,0:47,Turnover > Any Type > Wytalla Motta,,,
BYU,2,0:36,22 Sara Hamson > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts,27,-,37
,,0:36,Shot > Sara Hamson > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,0:36,Misc Stat > Defensive Rebound > Haley Cavinder,,,
FS,2,0:28,24 Wytalla Motta > Transition > First Middle > To Basket > Foul,27,-,37
,,0:28,Personal Foul > Defensive - Any > Kaylee Smiler,,,
FS,2,0:28,24 Wytalla Motta > Non Possession > Free Throw,28,-,37
,,0:28,Shot > Wytalla Motta > Free Throw > Made,,,
,,0:28,Player Movement > Sub In > Home Player > Paisley Johnson,,,
,,0:28,Player Movement > Sub In > Home Player > Tegan Graham,,,
,,0:28,Player Movement > Sub Out > Home Player > Sara Hamson,,,
FS,2,0:28,24 Wytalla Motta > Non Possession > Free Throw,29,-,37
,,0:28,Shot > Wytalla Motta > Free Throw > Made,,,
,,0:28,Player Movement > Sub Out > Home Player > Maria Albiero,,,
BYU,2,0:13,2 Shaylee Gonzales > No Play Type > Turnover,29,-,37
,,0:13,Turnover > Any Type > Shaylee Gonzales,,,
,,0:13,Personal Foul > Defensive - Any > Shaylee Gonzales,,,
FS,2,0:02,24 Wytalla Motta > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,29,-,37
,,0:02,Shot > Wytalla Motta > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,0:13,Player Movement > Sub Out > Home Player > Tegan Graham,,,
,,0:13,Player Movement > Sub Out > Home Player > Shaylee Gonzales,,,
,,0:13,Player Movement > Sub In > Home Player > Sara Hamson,,,
,,0:13,Player Movement > Sub In > Home Player > Maria Albiero,,,
,,0:02,Misc Stat > Defensive Rebound > Maria Albiero,,,
Play By Play (3rd),,,Period: 1 | 2 | 3 | 4,,,
Team,PER,Time,Data,FS - BYU,,
FS,3,9:44,1 Haley Cavinder > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits,31,-,37
,,,Ball Delivered,,,
,,,42 Maria Guimaraes > P&R Roll Man > Slips the Pick > To Basket > Make 2 Pts,,,
,,9:44,Shot > Maria Guimaraes > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,10:00,Player Movement > Sub In > Home Player > Tegan Graham,,,
,,10:00,Player Movement > Sub In > Away Player > Amiee Book,,,
,,10:00,Player Movement > Sub In > Home Player > Shaylee Gonzales,,,
,,10:00,Player Movement > Sub Out > Away Player > Wytalla Motta,,,
,,10:00,Player Movement > Sub Out > Home Player > Sara Hamson,,,
,,10:00,Player Movement > Sub Out > Away Player > Tamia Stricklin,,,
,,10:00,Player Movement > Sub In > Away Player > Maria Guimaraes,,,
,,10:00,Player Movement > Sub Out > Home Player > Kaylee Smiler,,,
,,10:00,Player Movement > Sub Out > Away Player > Daylee Dunn,,,
,,10:00,Player Movement > Sub In > Away Player > Yanina Todorova,,,
,,9:44,Misc Stat > Assist > Haley Cavinder,,,
BYU,3,9:13,13 Paisley Johnson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,31,-,37
,,9:13,Shot > Paisley Johnson > Any Type > 3 Point Attempt > Miss 3 Pts,,,
BYU,3,9:09,2 Shaylee Gonzales > Offensive Rebound > Short > Scoring Attempt > Short to < 17' > Miss 2 Pts,31,-,37
,,9:09,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,9:13,Misc Stat > Offensive Rebound > Shaylee Gonzales,,,
,,9:09,Misc Stat > Team Defensive Rebound > Away,,,
FS,3,8:53,1 Haley Cavinder > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits,31,-,37
,,,Ball Delivered,,,
,,,0 Hanna Cavinder > Spot-Up > Drives Right > To Basket > Miss 2 Pts,,,
,,8:53,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,8:53,Misc Stat > Team Defensive Rebound > Home,,,
BYU,3,8:43,13 Paisley Johnson > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,31,-,40
,,8:43,Shot > Paisley Johnson > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,8:43,Misc Stat > Assist > Shaylee Gonzales,,,
FS,3,8:25,1 Haley Cavinder > Non Possession > Non Shooting Foul,31,-,40
,,8:25,Personal Foul > Defensive - Any > Maria Albiero,,,
FS,3,8:17,0 Hanna Cavinder > ISO > Top > Drives Left > Turnover,31,-,40
,,8:17,Turnover > Any Type > Hanna Cavinder,,,
BYU,3,8:01,13 Paisley Johnson > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,31,-,43
,,8:01,Shot > Paisley Johnson > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,8:01,Misc Stat > Assist > Maria Albiero,,,
FS,3,7:51,13 Amiee Book > Hand Off > From Dribble > Top > Dribble Jumper > Long/3pt > Miss 3 Pts,31,-,43
,,7:51,Shot > Amiee Book > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,7:51,Misc Stat > Defensive Rebound > Shaylee Gonzales,,,
BYU,3,7:40,5 Maria Albiero > Transition > Left Wing > To Basket > Make 2 Pts,31,-,45
,,7:40,Shot > Maria Albiero > Any Type > 2 Point Attempt > Make 2 Pts,,,
FS,3,7:22,1 Haley Cavinder > Hand Off > From Stationary > Right > Turnover,31,-,45
,,7:22,Misc Stat > Steal > Paisley Johnson,,,
,,7:22,Turnover > Any Type > Haley Cavinder,,,
BYU,3,7:17,2 Shaylee Gonzales > Transition > First Middle > To Basket > Miss 2 Pts,31,-,45
,,7:17,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,7:17,Misc Stat > Defensive Rebound > Haley Cavinder,,,
FS,3,7:11,0 Hanna Cavinder > No Play Type > Turnover,31,-,45
,,7:11,Misc Stat > Steal > Tegan Graham,,,
,,7:11,Turnover > Any Type > Hanna Cavinder,,,
BYU,3,7:05,10 Tegan Graham > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts,31,-,45
,,7:05,Shot > Tegan Graham > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,7:05,Misc Stat > Defensive Rebound > Amiee Book,,,
FS,3,6:46,42 Maria Guimaraes > Non Possession > Non Shooting Foul,31,-,45
,,6:46,Personal Foul > Defensive - Any > Lauren Gustin,,,
FS,3,6:39,1 Haley Cavinder > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,31,-,45
,,6:39,Shot > Haley Cavinder > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,6:39,Misc Stat > Defensive Rebound > Lauren Gustin,,,
BYU,3,6:29,2 Shaylee Gonzales > Off Screen > To Shooter's Left > Straight > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,31,-,45
,,6:29,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,6:29,Misc Stat > Defensive Rebound > Yanina Todorova,,,
FS,3,6:21,13 Amiee Book > Transition > Right Wing > To Basket > Make 2 Pts,33,-,45
,,6:21,Shot > Amiee Book > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,6:21,Misc Stat > Assist > Hanna Cavinder,,,
BYU,3,5:56,2 Shaylee Gonzales > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,33,-,45
,,5:56,Misc Stat > Defensive Rebound > Haley Cavinder,,,
FS,3,5:48,13 Amiee Book > Non Possession > Non Shooting Foul,33,-,45
,,5:48,Personal Foul > Defensive - Any > Shaylee Gonzales,,,
FS,3,5:48,1 Haley Cavinder > Non Possession > Non Shooting Foul,33,-,45
,,5:48,Player Movement > Sub In > Away Player > Wytalla Motta,,,
,,5:48,Player Movement > Sub Out > Away Player > Maria Guimaraes,,,
,,5:48,Player Movement > Sub In > Home Player > Kaylee Smiler,,,
,,5:48,Player Movement > Sub Out > Home Player > Shaylee Gonzales,,,
,,5:45,Personal Foul > Defensive - Any > Paisley Johnson,,,
FS,3,5:39,0 Hanna Cavinder > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits,36,-,45
,,,Ball Delivered,,,
,,,13 Amiee Book > P&R Roll Man > Pick and Pops > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,,,
,,5:39,Shot > Amiee Book > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,5:39,Misc Stat > Assist > Haley Cavinder,,,
BYU,3,5:22,13 Paisley Johnson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,36,-,48
,,5:22,Shot > Paisley Johnson > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,5:22,Misc Stat > Assist > Tegan Graham,,,
FS,3,5:10,0 Hanna Cavinder > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Turnover,36,-,48
,,5:10,Turnover > Any Type > Hanna Cavinder,,,
,,5:10,Misc Stat > Steal > Tegan Graham,,,
BYU,3,5:05,12 Lauren Gustin > Transition > Right Wing > To Basket > Make 2 Pts,36,-,50
,,5:05,Shot > Lauren Gustin > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,5:00,Time Event > Full Time Out > Away Team,,,
,,5:05,Misc Stat > Assist > Maria Albiero,,,
FS,3,4:41,24 Wytalla Motta > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Foul,36,-,50
,,4:41,Time Event > Full Time Out > Away Team,,,
,,5:00,Player Movement > Sub In > Away Player > Daylee Dunn,,,
,,5:00,Player Movement > Sub Out > Away Player > Yanina Todorova,,,
,,5:00,Player Movement > Sub Out > Away Player > Amiee Book,,,
,,5:00,Player Movement > Sub In > Away Player > Tamia Stricklin,,,
,,4:41,Personal Foul > Defensive - Any > Lauren Gustin,,,
FS,3,4:41,24 Wytalla Motta > Non Possession > Free Throw,37,-,50
,,4:41,Shot > Wytalla Motta > Free Throw > Made,,,
,,4:41,Player Movement > Sub Out > Home Player > Lauren Gustin,,,
,,4:41,Player Movement > Sub In > Home Player > Sara Hamson,,,
FS,3,4:41,24 Wytalla Motta > Non Possession > Free Throw,37,-,50
,,4:41,Shot > Wytalla Motta > Free Throw > Missed,,,
,,4:41,Misc Stat > Defensive Rebound > Tegan Graham,,,
BYU,3,4:31,11 Kaylee Smiler > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,37,-,53
,,4:31,Shot > Kaylee Smiler > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,4:31,Misc Stat > Assist > Maria Albiero,,,
FS,3,4:14,0 Hanna Cavinder > ISO > Top > Drives Right > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,39,-,53
,,4:14,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Make 2 Pts,,,
BYU,3,4:00,22 Sara Hamson > Post-Up > Left Block > Left Shoulder > Dribble Move > Turnover,39,-,53
,,4:00,Turnover > Any Type > Sara Hamson,,,
FS,3,3:43,5 Daylee Dunn > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,39,-,53
,,3:43,Shot > Daylee Dunn > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,4:00,Player Movement > Sub In > Away Player > Maria Guimaraes,,,
,,4:00,Player Movement > Sub Out > Away Player > Wytalla Motta,,,
,,3:43,Misc Stat > Defensive Rebound > Sara Hamson,,,
BYU,3,3:27,5 Maria Albiero > Cut > Basket > Miss 2 Pts,39,-,53
,,3:27,Shot > Maria Albiero > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,3:27,Misc Stat > Defensive Rebound > Hanna Cavinder,,,
FS,3,3:13,1 Haley Cavinder > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits,41,-,53
,,,Ball Delivered,,,
,,,42 Maria Guimaraes > Cut > Basket > Make 2 Pts,,,
,,3:13,Shot > Maria Guimaraes > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,3:13,Misc Stat > Assist > Haley Cavinder,,,
BYU,3,2:54,13 Paisley Johnson > No Play Type > Turnover,41,-,53
,,2:54,Turnover > Any Type > Paisley Johnson,,,
FS,3,2:43,0 Hanna Cavinder > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Make 2 Pts,43,-,53
,,2:43,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Make 2 Pts,,,
BYU,3,2:23,10 Tegan Graham > Non Possession > Non Shooting Foul,43,-,53
,,2:23,Personal Foul > Defensive - Any > Tamia Stricklin,,,
BYU,3,2:23,5 Maria Albiero > Spot-Up > Drives Left > Turnover,43,-,53
,,2:23,Player Movement > Sub Out > Home Player > Paisley Johnson,,,
,,2:23,Player Movement > Sub In > Home Player > Shaylee Gonzales,,,
,,2:20,Misc Stat > Steal > Daylee Dunn,,,
,,2:20,Turnover > Any Type > Maria Albiero,,,
FS,3,2:05,42 Maria Guimaraes > Cut > Flash > Miss 2 Pts,43,-,53
,,2:05,Shot > Maria Guimaraes > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,2:05,Misc Stat > Defensive Rebound > Maria Albiero,,,
,,2:03,Personal Foul > Defensive - Any > Haley Cavinder,,,
BYU,3,1:40,2 Shaylee Gonzales > P&R Ball Handler > Right P&R > Baseline > Go Away from Pick > To Basket > Make 2 Pts Foul > 1 Pts,43,-,55
,,1:40,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,1:40,Personal Foul > Defensive - Any > Maria Guimaraes,,,
BYU,3,1:40,2 Shaylee Gonzales > Non Possession > Free Throw,43,-,56
,,1:40,Shot > Shaylee Gonzales > Free Throw > Made,,,
,,1:40,Player Movement > Sub In > Away Player > Amiee Book,,,
,,1:40,Player Movement > Sub Out > Away Player > Maria Guimaraes,,,
,,1:40,Player Movement > Sub Out > Away Player > Tamia Stricklin,,,
,,1:40,Player Movement > Sub In > Away Player > Imani Lacy,,,
FS,3,1:14,13 Amiee Book > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,43,-,56
,,1:14,Shot > Amiee Book > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,1:14,Misc Stat > Defensive Rebound > Kaylee Smiler,,,
BYU,3,0:56,2 Shaylee Gonzales > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits,43,-,59
,,,Ball Delivered,,,
,,,10 Tegan Graham > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,,,
,,0:56,Shot > Tegan Graham > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,0:56,Misc Stat > Assist > Shaylee Gonzales,,,
FS,3,0:40,0 Hanna Cavinder > P&R Ball Handler > Left P&R > Side > Go Away from Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,43,-,59
,,0:40,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,0:40,Misc Stat > Team Offensive Rebound > Away,,,
,,0:40,Misc Stat > Block > Shaylee Gonzales,,,
FS,3,0:40,0 Hanna Cavinder > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Foul,43,-,59
,,0:40,Player Movement > Sub Out > Home Player > Shaylee Gonzales,,,
,,0:40,Player Movement > Sub In > Home Player > Paisley Johnson,,,
,,0:34,Personal Foul > Defensive - Any > Tegan Graham,,,
FS,3,0:34,0 Hanna Cavinder > Non Possession > Free Throw,43,-,59
,,0:34,Shot > Hanna Cavinder > Free Throw > Missed,,,
,,0:34,Player Movement > Sub Out > Home Player > Sara Hamson,,,
,,0:34,Player Movement > Sub Out > Home Player > Maria Albiero,,,
,,0:34,Player Movement > Sub In > Home Player > Emma Calvert,,,
,,0:34,Player Movement > Sub In > Home Player > Shaylee Gonzales,,,
FS,3,0:34,0 Hanna Cavinder > Non Possession > Free Throw,44,-,59
,,0:34,Shot > Hanna Cavinder > Free Throw > Made,,,
BYU,3,0:04,10 Tegan Graham > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits,44,-,61
,,,Ball Delivered,,,
,,,2 Shaylee Gonzales > Cut > Basket > Make 2 Pts,,,
,,0:04,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,0:04,Misc Stat > Assist > Tegan Graham,,,
Play By Play (4th),,,Period: 1 | 2 | 3 | 4,,,
Team,PER,Time,Data,FS - BYU,,
BYU,4,9:51,13 Paisley Johnson > Cut > Basket > Make 2 Pts,44,-,63
,,9:51,Shot > Paisley Johnson > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,9:51,Misc Stat > Assist > Tegan Graham,,,
FS,4,9:26,0 Hanna Cavinder > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,44,-,63
,,9:26,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,9:26,Misc Stat > Team Defensive Rebound > Home,,,
BYU,4,9:08,25 Emma Calvert > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts,44,-,63
,,9:08,Shot > Emma Calvert > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,9:08,Misc Stat > Defensive Rebound > Imani Lacy,,,
FS,4,8:42,13 Amiee Book > Non Possession > Non Shooting Foul,44,-,63
,,8:42,Personal Foul > Defensive - Any > Kaylee Smiler,,,
FS,4,8:26,21 Imani Lacy > Non Possession > Non Shooting Foul,44,-,63
,,8:26,Personal Foul > Defensive - Any > Emma Calvert,,,
FS,4,8:14,0 Hanna Cavinder > ISO > Left > Drives Left > Defense Commits,44,-,63
,,,Ball Delivered,,,
,,,21 Imani Lacy > Cut > Basket > Foul,,,
,,8:14,Personal Foul > Defensive - Any > Emma Calvert,,,
FS,4,8:14,21 Imani Lacy > Non Possession > Free Throw,45,-,63
,,8:14,Shot > Imani Lacy > Free Throw > Made,,,
FS,4,8:14,21 Imani Lacy > Non Possession > Free Throw,46,-,63
,,8:14,Shot > Imani Lacy > Free Throw > Made,,,
BYU,4,8:06,13 Paisley Johnson > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,46,-,63
,,8:06,Shot > Paisley Johnson > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,8:06,Misc Stat > Defensive Rebound > Haley Cavinder,,,
FS,4,7:58,1 Haley Cavinder > Transition > Ballhandler > To Basket > Make 2 Pts,48,-,63
,,7:58,Shot > Haley Cavinder > Any Type > 2 Point Attempt > Make 2 Pts,,,
BYU,4,7:42,25 Emma Calvert > Post-Up > Flash Middle > Right Shoulder > No Dribble Move > To Basket > Miss 2 Pts,48,-,63
,,7:42,Shot > Emma Calvert > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,7:42,Misc Stat > Defensive Rebound > Daylee Dunn,,,
FS,4,7:35,0 Hanna Cavinder > Transition > Ballhandler > To Basket > Miss 2 Pts,48,-,63
,,7:35,Shot > Hanna Cavinder > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,7:35,Misc Stat > Defensive Rebound > Emma Calvert,,,
BYU,4,7:15,13 Paisley Johnson > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts,48,-,65
,,7:15,Shot > Paisley Johnson > Any Type > 2 Point Attempt > Make 2 Pts,,,
FS,4,7:01,21 Imani Lacy > Post-Up > Flash Middle > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts,48,-,65
,,7:01,Shot > Imani Lacy > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,7:01,Misc Stat > Block > Emma Calvert,,,
,,7:01,Misc Stat > Defensive Rebound > Tegan Graham,,,
BYU,4,6:54,2 Shaylee Gonzales > Transition > Right Wing > To Basket > Foul,48,-,65
,,6:54,Personal Foul > Defensive - Any > Daylee Dunn,,,
BYU,4,6:54,2 Shaylee Gonzales > Non Possession > Free Throw,48,-,65
,,6:54,Shot > Shaylee Gonzales > Free Throw > Missed,,,
,,6:54,Player Movement > Sub In > Home Player > Lauren Gustin,,,
,,6:54,Player Movement > Sub In > Home Player > Maria Albiero,,,
,,6:54,Player Movement > Sub Out > Home Player > Emma Calvert,,,
,,6:54,Player Movement > Sub In > Away Player > Wytalla Motta,,,
,,6:54,Player Movement > Sub Out > Home Player > Paisley Johnson,,,
,,6:54,Player Movement > Sub Out > Away Player > Imani Lacy,,,
BYU,4,6:54,2 Shaylee Gonzales > Non Possession > Free Throw,48,-,66
,,6:54,Shot > Shaylee Gonzales > Free Throw > Made,,,
,,6:54,Player Movement > Sub In > Away Player > Yanina Todorova,,,
,,6:54,Player Movement > Sub Out > Away Player > Daylee Dunn,,,
FS,4,6:44,1 Haley Cavinder > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits,48,-,66
,,,Ball Delivered,,,
,,,24 Wytalla Motta > P&R Roll Man > Rolls to Basket > Foul,,,
,,6:44,Personal Foul > Defensive - Any > Lauren Gustin,,,
FS,4,6:44,24 Wytalla Motta > Non Possession > Free Throw,49,-,66
,,6:44,Shot > Wytalla Motta > Free Throw > Made,,,
FS,4,6:44,24 Wytalla Motta > Non Possession > Free Throw,50,-,66
,,6:44,Shot > Wytalla Motta > Free Throw > Made,,,
BYU,4,6:20,12 Lauren Gustin > Spot-Up > No Dribble Jumper > Guarded > Medium/17' to <3p > Make 2 Pts,50,-,68
,,6:20,Shot > Lauren Gustin > Any Type > 2 Point Attempt > Make 2 Pts,,,
,,6:20,Misc Stat > Assist > Maria Albiero,,,
FS,4,6:06,24 Wytalla Motta > Post-Up > Left Block > Face-up > Drive Baseline > Make 2 Pts,52,-,68
,,6:06,Shot > Wytalla Motta > Any Type > 2 Point Attempt > Make 2 Pts,,,
BYU,4,5:51,2 Shaylee Gonzales > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts,52,-,68
,,5:51,Shot > Shaylee Gonzales > Any Type > 3 Point Attempt > Miss 3 Pts,,,
,,5:51,Misc Stat > Defensive Rebound > Amiee Book,,,
FS,4,5:45,30 Yanina Todorova > Transition > Ballhandler > Turnover,52,-,68
,,5:45,Misc Stat > Steal > Shaylee Gonzales,,,
BYU,4,5:41,2 Shaylee Gonzales > Transition > Ballhandler > To Basket > Make 2 Pts,52,-,70
,,5:41,Shot > Shaylee Gonzales > Any Type > 2 Point Attempt > Make 2 Pts,,,
FS,4,5:26,24 Wytalla Motta > Post-Up > Left Block > Face-up > Drive Middle > Foul,52,-,70
,,5:26,Personal Foul > Defensive - Any > Kaylee Smiler,,,
FS,4,5:26,24 Wytalla Motta > Non Possession > Free Throw,53,-,70
,,5:26,Shot > Wytalla Motta > Free Throw > Made,,,
FS,4,5:26,24 Wytalla Motta > Non Possession > Free Throw,54,-,70
,,5:26,Shot > Wytalla Motta > Free Throw > Made,,,
BYU,4,5:17,5 Maria Albiero > Transition > Ballhandler > Turnover,54,-,70
,,5:17,Turnover > Any Type > Maria Albiero,,,
,,5:17,Misc Stat > Steal > Wytalla Motta,,,
FS,4,5:13,0 Hanna Cavinder > No Play Type > Foul,54,-,70
,,5:13,Personal Foul > Defensive - Any > Maria Albiero,,,
FS,4,5:13,0 Hanna Cavinder > Non Possession > Free Throw,55,-,70
,,5:13,Shot > Hanna Cavinder > Free Throw > Made,,,
FS,4,5:13,0 Hanna Cavinder > Non Possession > Free Throw,56,-,70
,,5:13,Shot > Hanna Cavinder > Free Throw > Made,,,
,,5:13,Player Movement > Sub In > Home Player > Paisley Johnson,,,
,,5:13,Player Movement > Sub Out > Home Player > Kaylee Smiler,,,
BYU,4,4:48,10 Tegan Graham > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,56,-,73
,,4:48,Shot > Tegan Graham > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,4:48,Misc Stat > Assist > Maria Albiero,,,
FS,4,4:28,24 Wytalla Motta > P&R Ball Handler > High P&R > Split > To Basket > Miss 2 Pts,56,-,73
,,4:28,Shot > Wytalla Motta > Any Type > 2 Point Attempt > Miss 2 Pts,,,
FS,4,4:28,24 Wytalla Motta > Offensive Rebound > Short > Turnover,56,-,73
,,4:28,Misc Stat > Offensive Rebound > Wytalla Motta,,,
,,4:24,Misc Stat > Steal > Tegan Graham,,,
,,4:24,Turnover > Any Type > Wytalla Motta,,,
BYU,4,4:16,13 Paisley Johnson > Transition > Right Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,56,-,76
,,4:16,Shot > Paisley Johnson > Any Type > 3 Point Attempt > Make 3 Pts,,,
,,4:14,Time Event > Full Time Out > Away Team,,,
,,4:16,Misc Stat > Assist > Maria Albiero,,,
FS,4,3:57,24 Wytalla Motta > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts,56,-,76
,,3:57,Shot > Wytalla Motta > Any Type > 2 Point Attempt > Miss 2 Pts,,,
,,3:57,Misc Stat > Defensive Rebound > Lauren Gustin,,,
